Customer_ID,Age,Gender,State,Education_Level,Annual_Income,Credit_Limit,Avg_Monthly_Spend,Num_Late_Payments,Credit_Utilization_Rate,Employment_Type,Credit_Score
USCUST103758,70,Female,California,Associate Degree,85576,25328,2111,0,1.0,Retired,515
USCUST103759,41,Female,Illinois,Master’s Degree,55674,16997,1471,0,1.04,Full-Time,474
USCUST103760,41,Male,Georgia,Master’s Degree,43882,11675,817,2,0.84,Part-Time,461
USCUST103761,25,Male,California,Bachelor’s Degree,28356,5967,523,3,1.05,Part-Time,352
USCUST103762,68,Male,Illinois,Associate Degree,76392,13280,1362,0,1.23,Retired,437
USCUST103763,40,Male,Pennsylvania,Doctorate,47622,7258,881,2,1.46,Full-Time,300
USCUST103764,57,Male,Pennsylvania,Bachelor’s Degree,67627,23169,1730,3,0.9,Full-Time,438
USCUST103765,23,Female,North Carolina,Master’s Degree,29376,6907,811,7,1.41,Part-Time,300
USCUST103766,64,Female,North Carolina,High School,77015,14999,1062,4,0.85,Full-Time,432
USCUST103767,53,Male,California,Doctorate,65205,12574,1137,4,1.09,Full-Time,349
USCUST103768,73,Male,New York,Master’s Degree,90508,23386,1182,3,0.61,Retired,548
USCUST103769,29,Male,Pennsylvania,Master’s Degree,35511,8176,735,4,1.08,Part-Time,321
USCUST103770,29,Male,Michigan,High School,36839,5674,692,6,1.46,Part-Time,300
USCUST103771,24,Female,Georgia,Associate Degree,28506,8358,636,6,0.91,Part-Time,304
USCUST103772,55,Female,Texas,High School,75055,20020,1771,1,1.06,Full-Time,456
USCUST103773,37,Female,New York,High School,53803,18400,1244,1,0.81,Full-Time,510
USCUST103774,54,Female,Ohio,Associate Degree,68613,21066,958,3,0.55,Full-Time,544
USCUST103775,44,Male,Florida,Doctorate,53803,5116,1115,0,2.5,Full-Time,300
USCUST103776,52,Male,Illinois,Bachelor’s Degree,65647,21062,903,2,0.51,Full-Time,581
USCUST103777,21,Male,Pennsylvania,Associate Degree,22887,7103,642,3,1.08,Unemployed,337
USCUST103778,28,Female,California,Doctorate,34104,7270,660,3,1.09,Part-Time,347
USCUST103779,65,Male,North Carolina,Bachelor’s Degree,73246,16727,1108,0,0.79,Full-Time,564
USCUST103780,43,Male,North Carolina,Master’s Degree,53792,14555,998,0,0.82,Full-Time,536
USCUST103781,67,Male,Florida,Master’s Degree,75533,15052,1639,2,1.31,Retired,353
USCUST103782,60,Female,Pennsylvania,Master’s Degree,69931,16634,1670,1,1.2,Full-Time,408
USCUST103783,32,Male,Pennsylvania,High School,32409,9722,850,3,1.05,Part-Time,357
USCUST103784,74,Female,Texas,Doctorate,80117,22103,1690,2,0.92,Retired,474
USCUST103785,32,Female,California,Associate Degree,39535,8565,768,2,1.08,Part-Time,386
USCUST103786,66,Female,California,Bachelor’s Degree,73465,22123,1740,3,0.94,Retired,430
USCUST103787,67,Male,North Carolina,Master’s Degree,87527,23207,2063,1,1.07,Retired,467
USCUST103788,35,Male,New York,High School,38661,10184,824,2,0.97,Part-Time,417
USCUST103789,61,Male,California,Bachelor’s Degree,75964,17035,1838,2,1.29,Full-Time,357
USCUST103790,39,Female,Florida,Associate Degree,43828,10942,801,2,0.88,Part-Time,450
USCUST103791,46,Female,California,High School,56973,12038,1181,3,1.18,Full-Time,343
USCUST103792,72,Male,California,High School,75349,11526,931,1,0.97,Retired,484
USCUST103793,49,Female,Florida,Master’s Degree,56579,13353,1506,5,1.35,Full-Time,300
USCUST103794,42,Female,Illinois,High School,46845,11425,879,2,0.92,Full-Time,439
USCUST103795,60,Male,Illinois,Master’s Degree,77299,19855,2059,1,1.24,Full-Time,403
USCUST103796,41,Male,Pennsylvania,Bachelor’s Degree,51095,15870,924,5,0.7,Full-Time,421
USCUST103797,71,Female,Pennsylvania,Bachelor’s Degree,76448,16618,1688,3,1.22,Retired,350
USCUST103798,58,Male,Florida,Master’s Degree,68421,15847,1441,1,1.09,Full-Time,441
USCUST103799,40,Male,Pennsylvania,Bachelor’s Degree,44910,12947,822,3,0.76,Part-Time,456
USCUST103800,49,Female,New York,Associate Degree,63456,13476,1448,1,1.29,Full-Time,376
USCUST103801,71,Female,Florida,High School,94227,24281,2464,1,1.22,Retired,428
USCUST103802,24,Female,Florida,Bachelor’s Degree,25340,5817,716,3,1.48,Part-Time,300
USCUST103803,27,Male,New York,Bachelor’s Degree,34632,8236,828,3,1.21,Part-Time,312
USCUST103804,48,Male,Texas,Associate Degree,53648,15445,847,1,0.66,Full-Time,556
USCUST103805,48,Female,California,Bachelor’s Degree,56385,13043,844,2,0.78,Full-Time,493
USCUST103806,24,Female,Illinois,Associate Degree,28877,8360,738,2,1.06,Part-Time,381
USCUST103807,42,Male,Illinois,Master’s Degree,58029,8842,967,0,1.31,Full-Time,394
USCUST103808,32,Female,New York,Bachelor’s Degree,35187,6281,823,3,1.57,Part-Time,300
USCUST103809,65,Male,Michigan,Master’s Degree,83425,11186,1784,0,1.91,Full-Time,300
USCUST103810,23,Female,Illinois,Bachelor’s Degree,24905,4774,655,0,1.65,Unemployed,300
USCUST103811,42,Male,North Carolina,Master’s Degree,45189,15492,1037,3,0.8,Full-Time,444
USCUST103812,64,Male,Illinois,Bachelor’s Degree,76982,19178,1593,2,1.0,Full-Time,447
USCUST103813,22,Male,Texas,Bachelor’s Degree,26447,5657,778,0,1.65,Part-Time,300
USCUST103814,44,Male,Michigan,Associate Degree,40337,11663,978,1,1.01,Part-Time,438
USCUST103815,54,Female,North Carolina,Associate Degree,71061,21048,1644,2,0.94,Full-Time,459
USCUST103816,47,Female,Florida,Master’s Degree,46346,8757,833,1,1.14,Full-Time,403
USCUST103817,61,Male,Texas,High School,72309,27109,1160,0,0.51,Full-Time,648
USCUST103818,21,Male,Texas,High School,27987,7383,552,4,0.9,Part-Time,368
USCUST103819,28,Male,Georgia,Master’s Degree,39785,10746,580,0,0.65,Part-Time,575
USCUST103820,43,Female,California,Bachelor’s Degree,50038,13753,975,1,0.85,Full-Time,494
USCUST103821,58,Female,Pennsylvania,Associate Degree,61288,16839,1481,2,1.06,Full-Time,414
USCUST103822,26,Female,Pennsylvania,Associate Degree,34555,7564,861,3,1.37,Part-Time,300
USCUST103823,42,Female,Texas,Bachelor’s Degree,54033,19215,1048,0,0.65,Full-Time,587
USCUST103824,45,Male,Ohio,Bachelor’s Degree,51799,12211,1712,1,1.68,Full-Time,300
USCUST103825,38,Female,Ohio,Master’s Degree,43260,12886,1130,3,1.05,Part-Time,367
USCUST103826,37,Male,New York,Associate Degree,41745,9444,864,1,1.1,Part-Time,412
USCUST103827,32,Female,Florida,Bachelor’s Degree,37297,8107,954,5,1.41,Part-Time,300
USCUST103828,26,Female,Georgia,Master’s Degree,32021,11050,589,1,0.64,Part-Time,540
USCUST103829,46,Female,Illinois,Master’s Degree,52596,12864,1151,1,1.07,Full-Time,430
USCUST103830,47,Female,Pennsylvania,Associate Degree,54333,13490,1050,4,0.93,Full-Time,384
USCUST103831,28,Female,Florida,Associate Degree,35395,9350,558,3,0.72,Part-Time,460
USCUST103832,39,Male,Texas,Bachelor’s Degree,41018,15590,945,1,0.73,Part-Time,522
USCUST103833,62,Male,Michigan,Master’s Degree,72069,25832,1499,2,0.7,Full-Time,533
USCUST103834,21,Male,Illinois,Master’s Degree,21680,6811,457,2,0.81,Unemployed,450
USCUST103835,49,Female,New York,Bachelor’s Degree,59331,23298,1229,1,0.63,Full-Time,569
USCUST103836,65,Female,Ohio,Doctorate,65393,13259,1117,2,1.01,Full-Time,432
USCUST103837,69,Male,Pennsylvania,Associate Degree,88941,25151,2441,1,1.16,Retired,439
USCUST103838,55,Female,Texas,Master’s Degree,58769,14915,1285,3,1.03,Full-Time,388
USCUST103839,60,Female,North Carolina,Master’s Degree,61364,9913,1210,2,1.46,Full-Time,300
USCUST103840,34,Male,California,Master’s Degree,39563,10806,608,2,0.68,Part-Time,507
USCUST103841,55,Female,Pennsylvania,Doctorate,75411,17002,2012,0,1.42,Full-Time,379
USCUST103842,68,Female,Florida,Bachelor’s Degree,86436,28236,2131,2,0.91,Retired,484
USCUST103843,65,Male,New York,High School,65504,15082,1365,0,1.09,Full-Time,469
USCUST103844,40,Female,Georgia,Bachelor’s Degree,42627,9693,659,2,0.82,Part-Time,467
USCUST103845,69,Female,Pennsylvania,Master’s Degree,80070,26155,2221,0,1.02,Retired,504
USCUST103846,33,Male,Ohio,Master’s Degree,46986,11592,907,1,0.94,Full-Time,465
USCUST103847,58,Male,Florida,Associate Degree,64154,19768,1157,1,0.7,Full-Time,553
USCUST103848,69,Female,Michigan,High School,76376,20714,1575,0,0.91,Retired,532
USCUST103849,66,Male,New York,Bachelor’s Degree,89281,24274,1999,1,0.99,Retired,492
USCUST103850,69,Female,Illinois,Bachelor’s Degree,84144,20009,1693,3,1.02,Retired,419
USCUST103851,28,Female,Michigan,High School,36548,10054,300,1,0.36,Part-Time,629
USCUST103852,63,Female,California,Master’s Degree,71019,17287,1553,2,1.08,Full-Time,417
USCUST103853,40,Female,California,Associate Degree,47593,9985,1174,2,1.41,Full-Time,300
USCUST103854,53,Male,Michigan,Bachelor’s Degree,70572,17275,1208,0,0.84,Full-Time,548
USCUST103855,46,Male,Michigan,High School,54533,17144,1490,3,1.04,Full-Time,381
USCUST103856,59,Male,Georgia,Master’s Degree,77426,21431,1895,2,1.06,Full-Time,429
USCUST103857,41,Male,Florida,Bachelor’s Degree,50787,14648,1157,1,0.95,Full-Time,466
USCUST103858,73,Female,Illinois,Associate Degree,80010,20008,1328,3,0.8,Retired,481
USCUST103859,69,Male,Texas,Bachelor’s Degree,82687,12660,1818,3,1.72,Retired,300
USCUST103860,62,Female,Florida,High School,80484,15205,1795,2,1.42,Full-Time,325
USCUST103861,63,Female,Florida,Doctorate,79817,18800,1635,1,1.04,Full-Time,466
USCUST103862,74,Female,California,Master’s Degree,88502,17102,2172,0,1.52,Retired,361
USCUST103863,61,Female,Florida,Master’s Degree,61660,13798,1191,2,1.04,Full-Time,420
USCUST103864,29,Female,Florida,High School,29591,6568,582,4,1.06,Part-Time,320
USCUST103865,44,Male,Pennsylvania,High School,45833,10242,827,1,0.97,Full-Time,455
USCUST103866,57,Female,Illinois,Bachelor’s Degree,65490,21078,1241,3,0.71,Full-Time,493
USCUST103867,69,Male,North Carolina,High School,80197,19836,1620,1,0.98,Retired,486
USCUST103868,61,Female,New York,Master’s Degree,64199,19049,1287,0,0.81,Full-Time,550
USCUST103869,37,Female,Florida,Associate Degree,48183,12440,957,3,0.92,Full-Time,411
USCUST103870,44,Female,Illinois,Associate Degree,47239,15153,1166,1,0.92,Full-Time,470
USCUST103871,41,Female,Texas,High School,43580,13119,1180,3,1.08,Part-Time,359
USCUST103872,71,Female,Florida,Doctorate,85826,18918,1329,1,0.84,Retired,532
USCUST103873,59,Male,Ohio,Doctorate,76546,26644,2066,0,0.93,Full-Time,527
USCUST103874,61,Female,Florida,High School,85734,19485,2027,0,1.25,Full-Time,441
USCUST103875,59,Male,North Carolina,Associate Degree,74237,19301,1270,1,0.79,Full-Time,537
USCUST103876,33,Male,Pennsylvania,Associate Degree,44813,12048,872,3,0.87,Part-Time,424
USCUST103877,31,Male,Texas,Associate Degree,33442,9177,736,2,0.96,Part-Time,414
USCUST103878,66,Male,Florida,Master’s Degree,93454,27083,1302,1,0.58,Retired,620
USCUST103879,39,Male,Georgia,Bachelor’s Degree,39540,8388,809,2,1.16,Part-Time,362
USCUST103880,31,Female,Pennsylvania,Doctorate,35638,10178,820,2,0.97,Part-Time,415
USCUST103881,33,Female,North Carolina,Master’s Degree,41450,11566,734,0,0.76,Part-Time,542
USCUST103882,66,Female,Ohio,Master’s Degree,68605,17152,1006,1,0.7,Retired,557
USCUST103883,65,Female,California,Bachelor’s Degree,71974,17310,1559,7,1.08,Full-Time,300
USCUST103884,21,Male,California,Master’s Degree,22919,4803,688,4,1.72,Unemployed,300
USCUST103885,60,Female,Pennsylvania,Bachelor’s Degree,70138,19219,1252,2,0.78,Full-Time,505
USCUST103886,64,Female,Texas,High School,85898,18637,1543,0,0.99,Full-Time,517
USCUST103887,39,Female,Illinois,Bachelor’s Degree,46865,12273,937,4,0.92,Full-Time,382
USCUST103888,32,Male,Georgia,Bachelor’s Degree,36918,9042,1010,2,1.34,Part-Time,304
USCUST103889,28,Male,Illinois,Doctorate,25523,4678,356,2,0.91,Part-Time,421
USCUST103890,28,Male,Florida,Bachelor’s Degree,34906,7097,839,1,1.42,Part-Time,309
USCUST103891,73,Male,Pennsylvania,High School,93367,25231,1761,0,0.84,Retired,572
USCUST103892,65,Male,Texas,Associate Degree,66949,14982,1287,4,1.03,Full-Time,367
USCUST103893,32,Female,Ohio,Master’s Degree,38185,8480,634,3,0.9,Part-Time,409
USCUST103894,68,Male,Ohio,Doctorate,82912,17560,1641,2,1.12,Retired,416
USCUST103895,53,Female,Illinois,Bachelor’s Degree,68712,14669,1150,1,0.94,Full-Time,486
USCUST103896,65,Female,New York,High School,73289,24341,1361,0,0.67,Full-Time,601
USCUST103897,46,Female,Georgia,High School,51173,9927,540,4,0.65,Full-Time,465
USCUST103898,59,Male,Illinois,Bachelor’s Degree,68106,22042,926,0,0.5,Full-Time,646
USCUST103899,48,Female,California,Doctorate,63765,14886,1417,3,1.14,Full-Time,361
USCUST103900,25,Female,North Carolina,Master’s Degree,32609,7086,850,5,1.44,Part-Time,300
USCUST103901,28,Male,Georgia,Master’s Degree,33540,9028,1150,1,1.53,Part-Time,300
USCUST103902,45,Female,Illinois,Bachelor’s Degree,58588,14802,1446,3,1.17,Full-Time,346
USCUST103903,47,Male,Florida,Master’s Degree,45267,10869,845,2,0.93,Full-Time,435
USCUST103904,66,Male,Michigan,Associate Degree,84424,22034,1061,1,0.58,Retired,611
USCUST103905,43,Male,Georgia,High School,46789,11784,1080,1,1.1,Full-Time,416
USCUST103906,50,Female,Illinois,Master’s Degree,68835,16466,1017,2,0.74,Full-Time,516
USCUST103907,65,Female,Pennsylvania,High School,71082,21095,1241,0,0.71,Full-Time,589
USCUST103908,67,Female,New York,Bachelor’s Degree,74686,13268,1831,2,1.66,Retired,300
USCUST103909,43,Male,Texas,Bachelor’s Degree,54018,11034,1191,2,1.3,Full-Time,335
USCUST103910,69,Female,New York,High School,87346,18394,1481,2,0.97,Retired,467
USCUST103911,67,Female,New York,High School,77409,15257,1062,2,0.84,Retired,496
USCUST103912,40,Male,Ohio,Associate Degree,49485,12583,1074,2,1.02,Full-Time,412
USCUST103913,38,Female,California,Master’s Degree,47482,13070,1055,0,0.97,Full-Time,486
USCUST103914,38,Female,Georgia,High School,47093,7152,1276,2,2.14,Full-Time,300
USCUST103915,22,Male,Illinois,Associate Degree,25509,5772,300,4,0.62,Part-Time,448
USCUST103916,24,Male,Florida,Bachelor’s Degree,30012,7020,640,4,1.09,Part-Time,311
USCUST103917,50,Female,New York,High School,67031,15799,1652,1,1.25,Full-Time,390
USCUST103918,53,Female,Illinois,High School,57104,10606,1089,0,1.23,Full-Time,417
USCUST103919,56,Male,New York,Associate Degree,62495,14644,886,2,0.73,Full-Time,514
USCUST103920,38,Male,Florida,Associate Degree,45703,9343,776,2,1.0,Full-Time,416
USCUST103921,57,Male,Ohio,Bachelor’s Degree,62379,14551,1309,4,1.08,Full-Time,348
USCUST103922,39,Female,Pennsylvania,Doctorate,39766,6522,747,3,1.37,Part-Time,300
USCUST103923,67,Male,Ohio,High School,87723,20494,1938,0,1.13,Retired,477
USCUST103924,48,Female,Ohio,Master’s Degree,46901,10039,1227,2,1.47,Full-Time,300
USCUST103925,60,Male,Georgia,Associate Degree,69585,16483,1333,1,0.97,Full-Time,478
USCUST103926,40,Female,Texas,Bachelor’s Degree,51035,13526,1322,2,1.17,Full-Time,369
USCUST103927,69,Male,Michigan,Master’s Degree,84640,20970,1722,5,0.99,Retired,369
USCUST103928,53,Male,Florida,Bachelor’s Degree,61547,17828,1369,0,0.92,Full-Time,515
USCUST103929,32,Female,Ohio,High School,34888,8092,709,0,1.05,Part-Time,449
USCUST103930,71,Male,Pennsylvania,High School,87641,24622,1959,1,0.95,Retired,501
USCUST103931,35,Male,Illinois,Master’s Degree,38540,11802,889,4,0.9,Part-Time,377
USCUST103932,61,Female,Michigan,High School,74822,19729,1758,2,1.07,Full-Time,424
USCUST103933,59,Female,Texas,Bachelor’s Degree,71631,17833,1493,3,1.0,Full-Time,410
USCUST103934,22,Male,Florida,Associate Degree,26732,7236,300,4,0.5,Part-Time,487
USCUST103935,49,Male,California,Associate Degree,55662,14775,1297,4,1.05,Full-Time,349
USCUST103936,61,Female,Texas,Master’s Degree,85613,25689,1080,2,0.5,Full-Time,604
USCUST103937,30,Female,Ohio,Bachelor’s Degree,37074,10739,678,1,0.76,Part-Time,509
USCUST103938,22,Female,California,Bachelor’s Degree,25786,7485,300,2,0.48,Part-Time,551
USCUST103939,71,Female,North Carolina,Associate Degree,87076,21960,2430,5,1.33,Retired,300
USCUST103940,31,Male,Pennsylvania,High School,34799,9293,785,2,1.01,Part-Time,400
USCUST103941,33,Male,Florida,Bachelor’s Degree,38325,10199,746,1,0.88,Part-Time,475
USCUST103942,30,Male,New York,Master’s Degree,43175,8187,1154,0,1.69,Part-Time,300
USCUST103943,34,Female,California,Bachelor’s Degree,38190,11588,880,1,0.91,Part-Time,464
USCUST103944,38,Female,North Carolina,Doctorate,45304,7544,967,3,1.54,Full-Time,300
USCUST103945,71,Male,Ohio,High School,81961,23408,1842,0,0.94,Retired,528
USCUST103946,74,Female,New York,Doctorate,81106,21359,1560,1,0.88,Retired,518
USCUST103947,29,Female,California,Bachelor’s Degree,36021,8493,564,2,0.8,Part-Time,466
USCUST103948,59,Male,New York,Master’s Degree,71015,19142,1763,2,1.11,Full-Time,409
USCUST103949,48,Male,Texas,Associate Degree,61972,16789,1272,0,0.91,Full-Time,519
USCUST103950,23,Female,Georgia,Bachelor’s Degree,29464,5439,397,2,0.88,Part-Time,436
USCUST103951,40,Male,Ohio,Master’s Degree,51602,16554,1184,3,0.86,Full-Time,434
USCUST103952,26,Male,Illinois,Master’s Degree,28812,7306,605,0,0.99,Part-Time,460
USCUST103953,47,Female,North Carolina,Associate Degree,59412,21729,1658,1,0.92,Full-Time,484
USCUST103954,73,Female,Texas,Associate Degree,92456,26764,2029,2,0.91,Retired,489
USCUST103955,22,Female,Florida,Bachelor’s Degree,24153,6097,384,2,0.76,Unemployed,467
USCUST103956,49,Female,Ohio,Master’s Degree,57238,12334,765,1,0.74,Full-Time,533
USCUST103957,58,Male,California,Associate Degree,61154,14949,1596,1,1.28,Full-Time,376
USCUST103958,23,Female,New York,Associate Degree,29140,7503,599,2,0.96,Part-Time,411
USCUST103959,36,Female,Illinois,Master’s Degree,45594,14739,785,1,0.64,Full-Time,553
USCUST103960,50,Male,New York,Bachelor’s Degree,67151,20906,1197,3,0.69,Full-Time,501
USCUST103961,60,Male,Florida,Associate Degree,70627,19251,1853,2,1.16,Full-Time,394
USCUST103962,22,Male,Pennsylvania,High School,27393,9271,624,2,0.81,Part-Time,455
USCUST103963,37,Female,New York,Bachelor’s Degree,48054,7169,1220,1,2.04,Full-Time,300
USCUST103964,61,Female,California,Associate Degree,68601,18737,1499,2,0.96,Full-Time,450
USCUST103965,32,Male,California,High School,35500,11103,615,3,0.66,Part-Time,476
USCUST103966,55,Female,Illinois,Bachelor’s Degree,62024,17203,1753,2,1.22,Full-Time,365
USCUST103967,63,Male,Texas,Associate Degree,73399,13458,1409,2,1.26,Full-Time,366
USCUST103968,21,Female,North Carolina,Associate Degree,23371,7466,565,4,0.91,Unemployed,360
USCUST103969,65,Male,Georgia,Bachelor’s Degree,73581,21196,1865,3,1.06,Full-Time,396
USCUST103970,35,Male,New York,Bachelor’s Degree,45083,12043,940,2,0.94,Full-Time,434
USCUST103971,46,Male,Georgia,Associate Degree,54756,13930,886,1,0.76,Full-Time,525
USCUST103972,57,Male,Illinois,High School,70148,24529,1263,2,0.62,Full-Time,554
USCUST103973,41,Male,Texas,Associate Degree,46942,12778,1110,0,1.04,Full-Time,464
USCUST103974,69,Male,Pennsylvania,High School,78547,18686,1811,1,1.16,Retired,429
USCUST103975,51,Female,Pennsylvania,Bachelor’s Degree,62656,13122,1644,3,1.5,Full-Time,300
USCUST103976,45,Female,California,Doctorate,54567,15708,1395,1,1.07,Full-Time,434
USCUST103977,43,Male,New York,Bachelor’s Degree,54945,16445,926,1,0.68,Full-Time,552
USCUST103978,44,Female,California,Associate Degree,58527,14797,1571,1,1.27,Full-Time,376
USCUST103979,58,Female,New York,High School,65589,14568,1085,1,0.89,Full-Time,497
USCUST103980,48,Female,New York,High School,61733,19538,1439,2,0.88,Full-Time,466
USCUST103981,41,Female,Pennsylvania,High School,44772,9206,1384,4,1.8,Part-Time,300
USCUST103982,74,Male,Texas,Associate Degree,104145,36291,2305,2,0.76,Retired,545
USCUST103983,63,Female,California,High School,70646,15066,948,3,0.76,Full-Time,484
USCUST103984,38,Female,New York,Master’s Degree,48224,8973,939,1,1.26,Full-Time,371
USCUST103985,56,Female,Georgia,Master’s Degree,61111,11762,1826,3,1.86,Full-Time,300
USCUST103986,55,Male,Florida,Bachelor’s Degree,65163,12675,1301,0,1.23,Full-Time,425
USCUST103987,65,Male,Florida,High School,88047,20970,2321,1,1.33,Full-Time,389
USCUST103988,29,Female,Florida,Master’s Degree,32428,7347,546,2,0.89,Part-Time,434
USCUST103989,73,Female,Ohio,High School,103690,31234,2006,1,0.77,Retired,572
USCUST103990,58,Female,Florida,High School,69569,20460,1386,2,0.81,Full-Time,495
USCUST103991,50,Female,California,Associate Degree,64878,15494,1879,1,1.46,Full-Time,328
USCUST103992,64,Female,Texas,Associate Degree,79378,32161,1552,1,0.58,Full-Time,605
USCUST103993,54,Male,Texas,Associate Degree,67268,16020,872,1,0.65,Full-Time,571
USCUST103994,52,Male,Illinois,High School,54984,13461,1691,2,1.51,Full-Time,300
USCUST103995,23,Female,California,High School,26512,4934,577,5,1.4,Part-Time,300
USCUST103996,23,Female,New York,Master’s Degree,30350,7465,715,1,1.15,Part-Time,385
USCUST103997,48,Female,Pennsylvania,Associate Degree,55947,14818,790,2,0.64,Full-Time,534
USCUST103998,64,Male,New York,High School,77688,14822,1701,2,1.38,Full-Time,334
USCUST103999,35,Male,Ohio,Bachelor’s Degree,36584,8233,765,1,1.12,Part-Time,402
USCUST104000,61,Female,Florida,High School,69920,18623,1175,3,0.76,Full-Time,482
USCUST104001,43,Male,Michigan,Bachelor’s Degree,56429,12626,1332,1,1.27,Full-Time,376
USCUST104002,60,Female,Michigan,High School,64304,13715,882,1,0.77,Full-Time,532
USCUST104003,31,Male,Georgia,Bachelor’s Degree,39422,11397,661,0,0.7,Part-Time,560
USCUST104004,68,Male,Michigan,Bachelor’s Degree,82808,15393,2143,1,1.67,Retired,300
USCUST104005,52,Male,Texas,Master’s Degree,61173,11965,1089,1,1.09,Full-Time,433
USCUST104006,74,Male,Ohio,High School,86728,22451,1628,0,0.87,Retired,555
USCUST104007,56,Male,New York,Bachelor’s Degree,64450,18839,1366,1,0.87,Full-Time,503
USCUST104008,53,Male,Ohio,Doctorate,61469,16306,1185,0,0.87,Full-Time,529
USCUST104009,44,Female,New York,Bachelor’s Degree,56890,13585,1348,1,1.19,Full-Time,399
USCUST104010,59,Female,New York,Doctorate,68250,16020,1471,2,1.1,Full-Time,407
USCUST104011,54,Female,Michigan,Master’s Degree,74560,22406,1085,2,0.58,Full-Time,570
USCUST104012,48,Female,Texas,Bachelor’s Degree,59037,17294,1049,1,0.73,Full-Time,540
USCUST104013,57,Female,Ohio,Associate Degree,65115,16441,1127,1,0.82,Full-Time,518
USCUST104014,27,Female,Pennsylvania,Master’s Degree,35028,8270,662,5,0.96,Part-Time,326
USCUST104015,24,Female,New York,Bachelor’s Degree,30297,7627,645,2,1.01,Part-Time,395
USCUST104016,57,Female,Florida,Bachelor’s Degree,58971,12598,1303,3,1.24,Full-Time,326
USCUST104017,21,Female,Texas,Bachelor’s Degree,23027,5583,300,2,0.64,Unemployed,499
USCUST104018,21,Male,North Carolina,Bachelor’s Degree,24957,5628,626,5,1.33,Unemployed,300
USCUST104019,67,Female,Michigan,Bachelor’s Degree,69789,17095,1427,1,1.0,Retired,469
USCUST104020,40,Female,Ohio,Associate Degree,56362,12811,911,3,0.85,Full-Time,440
USCUST104021,39,Male,North Carolina,High School,50006,13811,1240,2,1.08,Full-Time,396
USCUST104022,49,Female,California,Master’s Degree,58734,17086,708,4,0.5,Full-Time,519
USCUST104023,30,Female,Florida,Master’s Degree,34971,8078,498,1,0.74,Part-Time,513
USCUST104024,38,Male,New York,Bachelor’s Degree,43321,9071,1286,1,1.7,Part-Time,300
USCUST104025,48,Male,Illinois,Associate Degree,48172,13757,1032,3,0.9,Full-Time,418
USCUST104026,55,Male,Texas,High School,56469,14638,1002,2,0.82,Full-Time,480
USCUST104027,63,Female,Illinois,High School,87577,20288,1864,4,1.1,Full-Time,366
USCUST104028,67,Female,Pennsylvania,High School,90943,28990,1825,2,0.76,Retired,534
USCUST104029,51,Female,California,Associate Degree,58263,12919,1222,1,1.14,Full-Time,417
USCUST104030,47,Female,California,High School,60667,9121,1387,1,1.82,Full-Time,300
USCUST104031,31,Female,California,Associate Degree,38769,8319,775,2,1.12,Part-Time,373
USCUST104032,69,Female,Ohio,Bachelor’s Degree,87107,28825,1943,1,0.81,Retired,544
USCUST104033,69,Female,New York,Doctorate,72966,17082,1472,5,1.03,Retired,342
USCUST104034,58,Female,Texas,High School,59112,13254,1029,1,0.93,Full-Time,479
USCUST104035,25,Female,Georgia,Bachelor’s Degree,32956,8282,534,3,0.77,Part-Time,440
USCUST104036,28,Female,Texas,Doctorate,28057,8432,738,1,1.05,Part-Time,412
USCUST104037,54,Male,Florida,Master’s Degree,63999,15734,1505,3,1.15,Full-Time,359
USCUST104038,68,Female,Ohio,Associate Degree,79099,22113,1989,1,1.08,Retired,455
USCUST104039,72,Male,Illinois,Associate Degree,83086,19985,1732,1,1.04,Retired,471
USCUST104040,32,Female,Illinois,High School,39406,11032,858,0,0.93,Part-Time,489
USCUST104041,58,Male,Texas,High School,65669,17009,1319,0,0.93,Full-Time,516
USCUST104042,21,Female,Texas,Bachelor’s Degree,26031,5989,667,0,1.34,Part-Time,355
USCUST104043,51,Female,Illinois,Associate Degree,61919,16278,1201,4,0.89,Full-Time,406
USCUST104044,24,Male,California,Bachelor’s Degree,33836,7541,566,0,0.9,Part-Time,493
USCUST104045,69,Male,North Carolina,High School,73240,13263,1684,0,1.52,Retired,346
USCUST104046,65,Male,New York,Bachelor’s Degree,78190,19469,1579,1,0.97,Full-Time,486
USCUST104047,70,Male,Florida,Associate Degree,87019,16144,1903,1,1.41,Retired,362
USCUST104048,25,Male,Texas,Bachelor’s Degree,29358,8216,698,4,1.02,Part-Time,333
USCUST104049,50,Male,North Carolina,Bachelor’s Degree,53314,13228,982,1,0.89,Full-Time,486
USCUST104050,44,Female,Pennsylvania,Bachelor’s Degree,58331,18733,1162,2,0.74,Full-Time,505
USCUST104051,23,Female,Florida,High School,28374,6624,554,4,1.0,Part-Time,337
USCUST104052,31,Male,Illinois,Associate Degree,33272,8284,871,2,1.26,Part-Time,324
USCUST104053,65,Female,Florida,High School,80851,14271,1689,0,1.42,Full-Time,384
USCUST104054,24,Female,Florida,Bachelor’s Degree,32883,6405,706,2,1.32,Part-Time,306
USCUST104055,46,Male,New York,High School,55032,9138,881,1,1.16,Full-Time,407
USCUST104056,47,Female,Florida,Bachelor’s Degree,56389,17135,1346,2,0.94,Full-Time,443
USCUST104057,66,Female,New York,High School,89548,20329,2025,2,1.2,Retired,400
USCUST104058,74,Male,California,Associate Degree,81619,25820,1416,1,0.66,Retired,584
